Date,Open,High,Low,Close,Volume
2008-10-17,3.2371,3.4814,3.2129,3.3286,6604507
2008-10-20,3.4343,3.5271,3.2086,3.4,9112495
2008-10-21,3.3571,3.3571,2.96,2.9786,14901026
2008-10-22,2.9657,3.04,2.8629,2.9571,12453861
2008-10-23,2.8943,3.0214,2.8686,2.97,11550609
2008-10-24,2.8586,2.8914,2.6943,2.7071,12054140
2008-10-27,2.7129,2.8171,2.5571,2.5629,10336564
2008-10-28,2.62,2.9414,2.5786,2.9386,14797531
2008-10-29,2.91,3.2857,2.8571,3.1086,10267824
2008-10-30,3.2786,3.3286,3.1271,3.2543,8499309
2008-10-31,3.2643,3.6386,3.1986,3.5371,10673187
2008-11-03,3.5029,3.5443,3.2986,3.3371,9459849
2008-11-04,3.3857,3.4771,3.2857,3.4329,5442101
2008-11-05,3.4286,3.4429,3.2743,3.2843,5830272
2008-11-06,3.2129,3.2714,3.0543,3.0686,6739166
2008-11-07,3.0786,3.1757,3.0371,3.1229,5490765
2008-11-10,3.1714,3.24,3.0271,3.0757,3045483
2008-11-11,3.0629,3.2386,2.9757,3.1457,4465013
2008-11-12,3.1057,3.1371,2.9429,2.9571,4349905
2008-11-13,2.9343,3.4986,2.9343,3.48,13511330
2008-11-14,3.4157,3.4443,3.14,3.1471,9054542
2008-11-17,3.1557,3.1571,3.0043,3.0357,7175420
2008-11-18,3.0614,3.1429,2.9429,3.0643,6711691
2008-11-19,3.07,3.1557,2.9314,2.9357,7197869
2008-11-20,2.8929,2.9329,2.6571,2.6743,12006358
2008-11-21,2.7143,2.8657,2.6043,2.8557,11310271
2008-11-24,2.8729,3.2414,2.8457,3.1729,13810104
2008-11-25,3.1429,3.1729,2.94,3.09,7224721
2008-11-26,3.0429,3.3071,3.0429,3.2671,8018962
2008-11-28,3.19,3.2886,3.16,3.2829,2780533
2008-12-01,3.1714,3.2571,3.1129,3.1486,7054495
2008-12-02,3.1986,3.3686,3.1543,3.3157,6883765
2008-12-03,3.2314,3.4214,3.2186,3.4014,6188889
2008-12-04,3.2843,3.4929,3.2357,3.31,6727000
2008-12-05,3.2929,3.6314,3.2257,3.61,9087568
2008-12-08,3.5714,3.6786,3.5086,3.6443,9763474
2008-12-09,3.5986,4.1529,3.5729,4.0129,17894219
2008-12-10,4.0414,4.1371,3.9614,4.0686,8978956
2008-12-11,3.9786,4.1571,3.9057,4.02,12569501
2008-12-12,4.0486,4.1086,3.89,4.0729,5471746
2008-12-15,3.9286,4.12,3.9286,4.07,4821299
2008-12-16,4.1429,4.25,4.0314,4.0929,9817024
2008-12-17,4.0771,4.1557,3.9871,4.1129,6034672
2008-12-18,4.0857,4.13,3.9643,4.0343,5366151
2008-12-19,4.1114,4.1429,3.9029,3.9557,15470882
2008-12-22,4.0386,4.0429,3.86,3.9886,8296701
2008-12-23,3.9929,4.0286,3.8314,3.8786,6004656
2008-12-24,3.8686,3.9471,3.8586,3.9157,2150288
2008-12-26,3.8757,4.0686,3.8571,4.0657,2457553
2008-12-29,4.1057,4.2871,3.9286,3.99,8669388
2008-12-30,4.0386,4.1057,3.9871,4.0943,3313149
2008-12-31,4.1086,4.3371,4.0786,4.27,6200586
2009-01-02,4.2171,4.3571,4.2,4.2671,6604997
2009-01-05,4.3271,4.5629,4.3029,4.5629,13050072
2009-01-06,4.5914,4.75,4.59,4.7057,12065368
2009-01-07,4.7157,4.7343,4.5714,4.6729,10133242
2009-01-08,4.6186,4.7971,4.4857,4.7357,8174950
2009-01-09,4.77,4.77,4.5943,4.6086,5687920
2009-01-12,4.6014,4.6457,4.4286,4.4586,6524686
2009-01-13,4.4329,4.53,4.3214,4.42,7822542
2009-01-14,4.3629,4.4186,4.1114,4.22,9044910
2009-01-15,4.1829,4.6186,4.1243,4.5171,7407981
2009-01-16,4.5614,4.5614,4.3214,4.4657,6655243
2009-01-20,4.4286,4.4871,4.2371,4.2614,5605656
2009-01-21,4.3257,4.4129,4.1886,4.3843,8063454
2009-01-22,4.2643,4.4714,4.2086,4.4057,7172256
2009-01-23,4.3314,4.4257,4.2957,4.3486,9474360
2009-01-26,4.3429,4.4571,4.1586,4.3071,15763762
2009-01-27,4.72,5.05,4.7029,4.9743,60162459
2009-01-28,4.9986,5.1743,4.9871,5.1657,18396889
2009-01-29,5.0571,5.4143,5.0371,5.2686,24273998
2009-01-30,5.1357,5.2529,5.0457,5.1629,18736424
2009-02-02,5.08,5.3714,5.08,5.2786,15443267
2009-02-03,5.27,5.3186,5.1429,5.2486,17174542
2009-02-04,5.2857,5.4214,5.1729,5.2643,14554218
2009-02-05,5.0857,5.3586,5.0857,5.3529,14301315
2009-02-06,5.26,5.3014,5.1029,5.2857,21145789
2009-02-09,5.2629,5.2857,5.1314,5.2771,10991995
2009-02-10,5.23,5.3571,5.15,5.1671,16383696
2009-02-11,5.1443,5.2114,4.9729,5.1671,13301862
2009-02-12,5.2429,5.4286,5.2271,5.4186,20512548

